date,total_confirm,total_dead,total_heal,total_input,total_severe,total_suspect,today_confirm,today_dead,today_heal,today_input,today_severe,today_storeConfirm,today_suspect,name
2020-04-21,9856,401,1297,0,0,0,260,21,164,0.0,0.0,,0.0,波兰
2020-04-22,10169,426,1513,0,0,0,313,25,216,0.0,0.0,,0.0,波兰
2020-04-23,10511,454,1740,0,0,0,342,28,227,0.0,0.0,,0.0,波兰
2020-04-24,10892,494,1944,0,0,0,381,40,204,0.0,0.0,,0.0,波兰
2020-04-26,11617,535,2265,0,0,0,725,41,321,0.0,0.0,,0.0,波兰
2020-04-27,11902,562,2466,0,0,0,285,27,201,0.0,0.0,,0.0,波兰
2020-04-28,12218,596,2655,0,0,0,316,34,189,0.0,0.0,,0.0,波兰
2020-04-30,12877,644,3236,0,0,0,659,48,581,0.0,0.0,,0.0,波兰
2020-05-01,13105,651,3491,0,0,0,228,7,255,0.0,0.0,,0.0,波兰
2020-05-02,13375,664,3762,0,0,0,270,13,271,0.0,0.0,,0.0,波兰
2020-05-03,13693,678,3945,0,0,0,318,14,183,0.0,0.0,,0.0,波兰
2020-05-04,14006,698,4095,0,0,0,313,20,150,0.0,0.0,,0.0,波兰
2020-05-05,14431,716,4280,0,0,0,425,18,185,0.0,0.0,,0.0,波兰
2020-05-06,14740,733,4655,0,0,0,309,17,375,0.0,0.0,,0.0,波兰
2020-05-07,15047,755,4862,0,0,0,307,22,207,0.0,0.0,,0.0,波兰
2020-05-08,15366,776,5184,0,0,0,319,21,322,0.0,0.0,,0.0,波兰
2020-05-09,15651,785,5437,0,0,0,285,9,253,0.0,0.0,,0.0,波兰
2020-05-10,15996,800,5698,0,0,0,345,15,261,0.0,0.0,,0.0,波兰
2020-05-11,16326,811,5816,0,0,0,330,11,118,0.0,0.0,,0.0,波兰
2020-05-12,16921,839,6131,0,0,0,595,28,315,0.0,0.0,,0.0,波兰
2020-05-13,17204,861,6410,0,0,0,283,22,279,0.0,0.0,,0.0,波兰
2020-05-14,17615,883,6696,0,0,0,411,22,286,0.0,0.0,,0.0,波兰
2020-05-15,18016,907,6918,0,0,0,401,24,222,0.0,0.0,,0.0,波兰
2020-05-16,18257,915,7175,0,0,0,241,8,257,0.0,0.0,,0.0,波兰
2020-05-17,18529,925,7451,0,0,0,272,10,276,0.0,0.0,,0.0,波兰
2020-05-18,18885,936,7628,0,0,0,356,11,177,0.0,0.0,,0.0,波兰
2020-05-19,19268,948,7903,0,0,0,383,12,275,0.0,0.0,,0.0,波兰
2020-05-20,19739,962,8183,0,0,0,471,14,280,0.0,0.0,,0.0,波兰
2020-05-21,20143,972,8452,0,0,0,404,10,269,0.0,0.0,,0.0,波兰
2020-05-22,20619,982,8731,0,0,0,476,10,279,0.0,0.0,,0.0,波兰
2020-05-23,20931,993,8977,0,0,0,312,11,246,0.0,0.0,,0.0,波兰
2020-05-24,21326,996,9194,0,0,0,395,3,217,0.0,0.0,,0.0,波兰
2020-05-25,21631,1007,9276,0,0,0,305,11,82,0.0,0.0,,0.0,波兰
2020-05-26,22074,1024,10020,0,0,0,443,17,744,0.0,0.0,,0.0,波兰
2020-05-27,22473,1028,10330,0,0,0,399,4,310,0.0,0.0,,0.0,波兰
2020-05-28,22825,1038,10560,0,0,0,352,10,230,0.0,0.0,,0.0,波兰
2020-05-29,23155,1051,10692,0,0,0,330,13,132,0.0,0.0,,0.0,波兰
2020-05-30,23571,1061,11016,0,0,0,416,10,324,0.0,0.0,,0.0,波兰
2020-05-31,23786,1064,11271,0,0,0,215,3,255,0.0,0.0,,0.0,波兰
2020-06-01,24165,1074,11449,0,0,0,379,10,178,0.0,0.0,,0.0,波兰
2020-06-02,24395,1092,11726,0,0,0,230,18,277,0.0,0.0,,0.0,波兰
2020-06-03,24687,1115,12014,0,0,0,292,23,288,0.0,0.0,,0.0,波兰
2020-06-04,25048,1117,12227,0,0,0,361,2,213,0.0,0.0,,0.0,波兰
2020-06-05,25410,1137,12410,0,0,0,362,20,183,0.0,0.0,,0.0,波兰
2020-06-06,25986,1153,12641,0,0,0,576,16,231,0.0,0.0,,0.0,波兰
2020-06-07,26561,1157,12855,0,0,0,575,4,214,0.0,0.0,,0.0,波兰
2020-06-08,27160,1166,12998,0,0,0,599,9,143,0.0,0.0,,0.0,波兰
2020-06-09,27560,1183,13196,0,0,0,400,17,198,0.0,0.0,,0.0,波兰
2020-06-10,27842,1206,13411,0,0,0,282,23,215,0.0,0.0,,0.0,波兰
2020-06-11,28201,1215,13696,0,0,0,359,9,285,0.0,0.0,,0.0,波兰
2020-06-12,28577,1222,13805,0,0,0,376,7,109,0.0,0.0,,0.0,波兰
2020-06-13,29017,1237,14104,0,0,0,440,15,299,0.0,0.0,,0.0,波兰
2020-06-14,29392,1247,14226,0,0,0,375,10,122,0.0,0.0,,0.0,波兰
2020-06-17,30701,1286,14921,0,0,0,1309,39,695,0.0,,,,波兰
2020-06-18,31015,1316,15317,0,0,0,314,30,396,0.0,,,,波兰
2020-06-19,31316,1334,15698,0,0,0,301,18,381,0.0,,,,波兰
2020-06-20,31620,1346,16181,0,0,0,304,12,483,0.0,,,,波兰
2020-06-21,31931,1356,16683,0,0,0,311,10,502,0.0,,,,波兰
2020-06-22,32227,1359,17076,0,0,0,296,3,393,0.0,,,,波兰
2020-06-23,32527,1375,17573,0,0,0,300,16,497,0.0,,,,波兰
2020-06-24,32821,1396,18134,0,0,0,294,21,561,0.0,,,,波兰
2020-06-25,33119,1412,18654,0,0,0,298,16,520,0.0,,,,波兰
2020-06-26,33395,1429,19218,0,0,0,276,17,564,0.0,,,,波兰
2020-06-27,33714,1435,19972,0,0,0,319,6,754,0.0,,,,波兰
2020-06-28,33907,1438,20548,0,0,0,193,3,576,0.0,,,,波兰
2020-06-29,34154,1444,20897,0,0,0,247,6,349,0.0,,,,波兰
2020-06-30,34393,1463,21281,0,0,0,239,19,384,0.0,,,,波兰
2020-07-01,34775,1477,21791,0,0,0,382,14,510,0.0,,,,波兰
2020-07-02,35146,1492,22209,0,0,0,371,15,418,0.0,,,,波兰
2020-07-03,35405,1507,22651,0,0,0,259,15,442,0.0,,,,波兰
2020-07-06,36155,1521,23966,0,0,0,750,14,1315,0.0,,,,波兰
2020-07-07,36412,1528,24238,0,0,0,257,7,272,0.0,,,,波兰
2020-07-08,36689,1542,24878,0,0,0,277,14,640,0.0,,,,波兰
2020-07-09,36951,1551,25477,0,0,0,262,9,599,0.0,,,,波兰
2020-07-10,37216,1562,26048,0,0,0,265,11,571,0.0,,,,波兰
2020-07-11,37521,1568,26635,0,0,0,305,6,587,0.0,,,,波兰
2020-07-12,37891,1571,27148,0,0,0,370,3,513,0.0,,,,波兰
2020-07-13,38190,1576,27515,0,0,0,299,5,367,0.0,,,,波兰
2020-07-14,38457,1588,27756,0,0,0,267,12,241,0.0,,,,波兰
2020-07-15,38721,1594,28492,0,0,0,264,6,736,0.0,,,,波兰
2020-07-16,39054,1605,28928,0,0,0,333,11,436,0.0,,,,波兰
2020-07-17,39407,1612,29505,0,0,0,353,7,577,0.0,,,,波兰
2020-07-18,39746,1618,29924,0,0,0,339,6,419,0.0,,,,波兰
2020-07-19,40104,1624,30292,0,0,0,358,6,368,0.0,,,,波兰
2020-07-20,40383,1627,30539,0,0,0,279,3,247,0.0,,,,波兰
2020-07-21,40782,1636,30771,0,0,0,399,9,232,0.0,,,,波兰
2020-07-22,41162,1642,31139,0,0,0,380,6,368,0.0,,,,波兰
2020-07-23,41580,1651,31541,0,0,0,418,9,402,0.0,,,,波兰
2020-07-24,42038,1655,31997,0,0,0,458,4,456,0.0,,,,波兰
2020-07-25,42622,1664,32419,0,0,0,584,9,422,0.0,,,,波兰
2020-07-26,43065,1671,32753,0,0,0,443,7,334,0.0,,,,波兰
2020-07-27,43402,1676,32856,0,0,0,337,5,103,0.0,,,,波兰
2020-07-28,43904,1682,33043,0,0,0,502,6,187,0.0,,,,波兰
2020-07-29,44416,1694,33190,0,0,0,512,12,147,0.0,,,,波兰
2020-07-30,45031,1709,33643,0,0,0,615,15,453,0.0,,,,波兰
2020-07-31,45688,1716,33987,0,0,0,657,7,344,0.0,,,,波兰
2020-08-01,46346,1721,34374,0,0,0,658,5,387,0.0,,,,波兰
2020-08-02,46894,1731,34709,0,0,0,548,10,335,0.0,,,,波兰
2020-08-03,47469,1732,34881,0,0,0,575,1,172,0.0,,,,波兰
2020-08-04,48149,1738,35056,0,0,0,680,6,175,0.0,,,,波兰
2020-08-05,48789,1756,35321,0,0,0,640,18,265,0.0,,,,波兰
2020-08-06,49515,1774,35642,0,0,0,726,18,321,0.0,,,,波兰
2020-08-07,50324,1787,36041,0,0,0,809,13,399,0.0,,,,波兰
2020-08-08,51167,1800,36403,0,0,0,843,13,362,0.0,,,,波兰
2020-08-09,51791,1807,36691,0,0,0,624,7,288,0.0,,,,波兰
2020-08-11,52410,1809,36877,0,0,0,619,2,186,0.0,,,,波兰
2020-03-05,2,0,0,0,0,0,2,0,0,,0.0,,0.0,波黑
2020-03-07,3,0,0,0,0,0,1,0,0,0.0,0.0,,0.0,波黑
2020-03-09,5,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,波黑
2020-03-10,7,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,波黑
2020-03-12,11,0,0,0,0,0,4,0,0,0.0,0.0,,0.0,波黑
2020-03-13,13,0,0,0,0,0,2,0,0,0.0,0.0,,0.0,波黑
2020-03-14,21,0,0,0,0,0,8,0,0,0.0,0.0,,0.0,波黑
2020-03-15,24,0,0,0,0,0,3,0,0,0.0,0.0,,0.0,波黑
2020-03-19,64,0,0,0,0,0,40,0,0,0.0,0.0,,0.0,波黑
2020-03-22,126,1,2,0,0,0,62,1,2,0.0,0.0,,0.0,波黑
2020-03-23,131,1,2,0,0,0,5,0,0,0.0,0.0,,0.0,波黑
2020-03-24,167,1,2,0,0,0,36,0,0,0.0,0.0,,0.0,波黑
2020-03-25,176,3,2,0,0,0,9,2,0,0.0,0.0,,0.0,波黑
2020-03-26,185,3,2,0,0,0,9,0,0,0.0,0.0,,0.0,波黑
2020-03-27,230,4,5,0,0,0,45,1,3,0.0,0.0,,0.0,波黑
2020-03-28,269,4,5,0,0,0,39,0,0,0.0,0.0,,0.0,波黑
2020-03-29,327,6,8,0,0,0,58,2,3,0.0,0.0,,0.0,波黑
2020-03-30,358,9,17,0,0,0,31,3,9,0.0,0.0,,0.0,波黑
2020-03-31,411,10,17,0,0,0,53,1,0,0.0,0.0,,0.0,波黑
2020-04-03,579,17,27,0,0,0,168,7,10,0.0,0.0,,0.0,波黑
2020-04-04,624,21,30,0,0,0,45,4,3,0.0,0.0,,0.0,波黑
2020-04-06,674,29,47,0,0,0,50,8,17,0.0,0.0,,0.0,波黑
2020-04-07,772,33,68,0,0,0,98,4,21,0.0,0.0,,0.0,波黑
2020-04-08,804,34,79,0,0,0,32,1,11,0.0,0.0,,0.0,波黑
2020-04-09,859,35,101,0,0,0,55,1,22,0.0,0.0,,0.0,波黑
2020-04-10,886,36,129,0,0,0,27,1,28,0.0,0.0,,0.0,波黑
2020-04-11,937,37,139,0,0,0,51,1,10,0.0,0.0,,0.0,波黑
2020-04-12,1013,37,139,0,0,0,76,0,0,0.0,0.0,,0.0,波黑
2020-04-13,1046,39,206,0,0,0,33,2,67,0.0,0.0,,0.0,波黑
2020-04-14,1083,40,236,0,0,0,37,1,30,0.0,0.0,,0.0,波黑
2020-04-15,1110,42,253,0,0,0,27,2,17,0.0,0.0,,0.0,波黑
2020-04-16,1167,44,275,0,0,0,57,2,22,0.0,0.0,,0.0,波黑
2020-04-18,1268,47,341,0,0,0,101,3,66,0.0,0.0,,0.0,波黑
2020-04-19,1285,49,347,0,0,0,17,2,6,0.0,0.0,,0.0,波黑
2020-04-20,1309,50,381,0,0,0,24,1,34,0.0,0.0,,0.0,波黑
2020-04-21,1342,51,437,0,0,0,33,1,56,0.0,0.0,,0.0,波黑
2020-04-22,1350,54,460,0,0,0,8,3,23,0.0,0.0,,0.0,波黑
2020-04-23,1387,54,476,0,0,0,37,0,16,0.0,0.0,,0.0,波黑
2020-04-24,1400,62,538,0,0,0,13,8,62,0.0,0.0,,0.0,波黑
2020-04-25,1486,62,592,0,0,0,86,0,54,0.0,0.0,,0.0,波黑
2020-04-26,1488,62,628,0,0,0,2,0,36,0.0,0.0,,0.0,波黑
2020-04-27,1537,62,659,0,0,0,49,0,31,0.0,0.0,,0.0,波黑
2020-04-28,1557,62,695,0,0,0,20,0,36,0.0,0.0,,0.0,波黑
2020-05-01,1756,70,766,0,0,0,199,8,71,0.0,0.0,,0.0,波黑
2020-05-02,1817,72,790,0,0,0,61,2,24,0.0,0.0,,0.0,波黑
2020-05-04,1926,78,866,0,0,0,109,6,76,0.0,0.0,,0.0,波黑
2020-05-05,1934,80,920,0,0,0,8,2,54,0.0,0.0,,0.0,波黑
2020-05-06,1987,86,928,0,0,0,53,6,8,0.0,0.0,,0.0,波黑
2020-05-07,2027,90,954,0,0,0,40,4,26,0.0,0.0,,0.0,波黑
2020-05-08,2070,98,960,0,0,0,43,8,6,0.0,0.0,,0.0,波黑
2020-05-10,2106,112,1109,0,0,0,36,14,149,0.0,0.0,,0.0,波黑
2020-05-11,2141,113,1114,0,0,0,35,1,5,0.0,0.0,,0.0,波黑
2020-05-12,2158,117,1168,0,0,0,17,4,54,0.0,0.0,,0.0,波黑
2020-05-13,2181,120,1228,0,0,0,23,3,60,0.0,0.0,,0.0,波黑
2020-05-14,2218,122,1272,0,0,0,37,2,44,0.0,0.0,,0.0,波黑
2020-05-15,2236,128,1336,0,0,0,18,6,64,0.0,0.0,,0.0,波黑
2020-05-16,2236,128,1336,0,0,0,0,0,0,0.0,,,,波黑
2020-05-17,2285,130,1342,0,0,0,49,2,6,0.0,0.0,,0.0,波黑
2020-05-18,2290,133,1436,0,0,0,5,3,94,0.0,0.0,,0.0,波黑
2020-05-19,2321,134,1522,0,0,0,31,1,86,0.0,0.0,,0.0,波黑
2020-05-20,2338,136,1557,0,0,0,17,2,35,0.0,0.0,,0.0,波黑
2020-05-21,2351,136,1596,0,0,0,13,0,39,0.0,0.0,,0.0,波黑
2020-05-22,2372,136,1596,0,0,0,21,0,0,0.0,0.0,,0.0,波黑
2020-05-23,2391,141,1662,0,0,0,19,5,66,0.0,0.0,,0.0,波黑
2020-05-24,2401,144,1680,0,0,0,10,3,18,0.0,0.0,,0.0,波黑
2020-05-25,2406,146,1696,0,0,0,5,2,16,0.0,0.0,,0.0,波黑
2020-05-26,2416,149,1721,0,0,0,10,3,25,0.0,0.0,,0.0,波黑
2020-05-27,2435,151,1744,0,0,0,19,2,23,0.0,0.0,,0.0,波黑
2020-05-28,2462,153,1781,0,0,0,27,2,37,0.0,0.0,,0.0,波黑
2020-05-29,2485,153,1803,0,0,0,23,0,22,0.0,0.0,,0.0,波黑
2020-05-30,2494,153,1831,0,0,0,9,0,28,0.0,0.0,,0.0,波黑
2020-05-31,2510,153,1862,0,0,0,16,0,31,0.0,0.0,,0.0,波黑
2020-06-01,2524,154,1888,0,0,0,14,1,26,0.0,0.0,,0.0,波黑
2020-06-02,2535,157,1910,0,0,0,11,3,22,0.0,0.0,,0.0,波黑
2020-06-03,2551,157,1939,0,0,0,16,0,29,0.0,0.0,,0.0,波黑
2020-06-04,2594,159,1951,0,0,0,43,2,12,0.0,0.0,,0.0,波黑
2020-06-05,2606,159,1968,0,0,0,12,0,17,0.0,0.0,,0.0,波黑
2020-06-06,2606,159,1968,0,0,0,0,0,0,0.0,,,,波黑
2020-06-07,2678,159,2003,0,0,0,72,0,35,0.0,0.0,,0.0,波黑
2020-06-08,2704,160,2023,0,0,0,26,1,20,0.0,0.0,,0.0,波黑
2020-06-09,2739,160,2046,0,0,0,35,0,23,0.0,0.0,,0.0,波黑
2020-06-10,2775,161,2063,0,0,0,36,1,17,0.0,0.0,,0.0,波黑
2020-06-11,2832,161,2100,0,0,0,57,0,37,0.0,0.0,,0.0,波黑
2020-06-12,2901,163,2115,0,0,0,69,2,15,0.0,0.0,,0.0,波黑
2020-06-13,2950,163,2127,0,0,0,49,0,12,0.0,0.0,,0.0,波黑
2020-06-14,2995,163,2141,0,0,0,45,0,14,0.0,0.0,,0.0,波黑
2020-06-18,3174,168,2219,0,0,0,179,5,78,0.0,,,,波黑
2020-06-19,3273,169,2241,0,0,0,99,1,22,0.0,,,,波黑
2020-06-20,3273,169,2241,0,0,0,0,0,0,0.0,,,,波黑
2020-06-21,3273,169,2241,0,0,0,0,0,0,0.0,,,,波黑
2020-06-22,3525,171,2270,0,0,0,252,2,29,0.0,,,,波黑
2020-06-23,3588,172,2285,0,0,0,63,1,15,0.0,,,,波黑
2020-06-24,3676,173,2297,0,0,0,88,1,12,0.0,,,,波黑
2020-06-25,3796,175,2322,0,0,0,120,2,25,0.0,,,,波黑
2020-06-26,3935,178,2338,0,0,0,139,3,16,0.0,,,,波黑
2020-06-27,3935,178,2338,0,0,0,0,0,0,0.0,,,,波黑
2020-06-28,3935,178,2338,0,0,0,0,0,0,0.0,,,,波黑
2020-06-29,4325,184,2366,0,0,0,390,6,28,0.0,,,,波黑
2020-06-30,4453,186,2402,0,0,0,128,2,36,0.0,,,,波黑
2020-07-01,4606,188,2432,0,0,0,153,2,30,0.0,,,,波黑
2020-07-02,4788,189,2515,0,0,0,182,1,83,0.0,,,,波黑
2020-07-03,4962,191,2550,0,0,0,174,2,35,0.0,,,,波黑
2020-07-06,5458,199,2598,0,0,0,496,8,48,0.0,,,,波黑
2020-07-07,5621,207,2693,0,0,0,163,8,95,0.0,,,,波黑
2020-07-08,5869,209,2769,0,0,0,248,2,76,0.0,,,,波黑
2020-07-09,6086,214,2815,0,0,0,217,5,46,0.0,,,,波黑
2020-07-10,6402,216,3037,0,0,0,316,2,222,0.0,,,,波黑
2020-07-11,6719,219,3078,0,0,0,317,3,41,0.0,,,,波黑
2020-07-12,6877,221,3115,0,0,0,158,2,37,0.0,,,,波黑
2020-07-13,6981,226,3179,0,0,0,104,5,64,0.0,,,,波黑
2020-07-14,6981,226,3179,0,0,0,0,0,0,0.0,,,,波黑
2020-07-15,7411,235,3335,0,0,0,430,9,156,0.0,,,,波黑
2020-07-16,7681,240,3534,0,0,0,270,5,199,0.0,,,,波黑
2020-07-17,7908,245,3612,0,0,0,227,5,78,0.0,,,,波黑
2020-07-18,8161,246,3648,0,0,0,253,1,36,0.0,,,,波黑
2020-07-19,8340,249,3669,0,0,0,179,3,21,0.0,,,,波黑
2020-07-20,8479,255,3755,0,0,0,139,6,86,0.0,,,,波黑
2020-07-21,8786,264,4003,0,0,0,307,9,248,0.0,,,,波黑
2020-07-22,9115,268,4159,0,0,0,329,4,156,0.0,,,,波黑
2020-07-23,9462,274,4367,0,0,0,347,6,208,0.0,,,,波黑
2020-07-24,9767,280,4555,0,0,0,305,6,188,0.0,,,,波黑
2020-07-25,9767,280,4555,0,0,0,0,0,0,0.0,,,,波黑
2020-07-26,9767,280,4555,0,0,0,0,0,0,0.0,,,,波黑
2020-07-27,10498,294,4930,0,0,0,731,14,375,0.0,,,,波黑
2020-07-28,10766,297,5220,0,0,0,268,3,290,0.0,,,,波黑
2020-07-29,11127,316,5441,0,0,0,361,19,221,0.0,,,,波黑
2020-07-30,11444,328,5586,0,0,0,317,12,145,0.0,,,,波黑
2020-07-31,11876,339,5959,0,0,0,432,11,373,0.0,,,,波黑
2020-08-01,11876,339,5959,0,0,0,0,0,0,0.0,,,,波黑
2020-08-02,12296,352,6312,0,0,0,420,13,353,0.0,,,,波黑
2020-08-03,12462,362,6359,0,0,0,166,10,47,0.0,,,,波黑
2020-08-04,12856,373,6592,0,0,0,394,11,233,0.0,,,,波黑
2020-08-05,13138,379,6839,0,0,0,282,6,247,0.0,,,,波黑
2020-08-06,13306,384,7031,0,0,0,168,5,192,0.0,,,,波黑
2020-08-07,13687,394,7373,0,0,0,381,10,342,0.0,,,,波黑
2020-08-08,13687,394,7373,0,0,0,0,0,0,0.0,,,,波黑
2020-08-09,13687,394,7373,0,0,0,0,0,0,0.0,,,,波黑
2020-08-11,14498,425,8159,0,0,0,811,31,786,0.0,,,,波黑
2020-03-26,1,0,0,0,0,0,1,0,0,,0.0,,0.0,蒙特塞拉特
2020-03-30,5,0,0,0,0,0,4,0,0,0.0,0.0,,0.0,蒙特塞拉特
2020-04-21,11,0,2,0,0,0,6,0,2,0.0,0.0,,0.0,蒙特塞拉特
2020-04-29,11,1,2,0,0,0,0,1,0,0.0,0.0,,0.0,蒙特塞拉特
2020-05-06,11,1,7,0,0,0,0,0,5,0.0,0.0,,0.0,蒙特塞拉特
2020-05-07,11,1,7,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-11,11,1,8,0,0,0,0,0,1,0.0,0.0,,0.0,蒙特塞拉特
2020-05-12,11,1,8,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-13,11,1,8,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-14,11,1,8,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-17,11,1,8,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-18,11,1,10,0,0,0,0,0,2,0.0,0.0,,0.0,蒙特塞拉特
2020-05-19,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-20,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-21,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-22,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-24,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-25,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-26,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-27,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-28,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-29,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-30,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-05-31,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-01,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-03,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-04,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-05,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-06,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-07,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-08,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-09,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-10,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-06-11,11,1,10,0,0,0,0,0,0,0.0,,,,蒙特塞拉特
2020-03-05,1,0,0,0,0,0,1,0,0,,0.0,,0.0,南非
2020-03-07,2,0,0,0,0,0,1,0,0,0.0,0.0,,0.0,南非
2020-03-08,3,0,1,0,0,0,1,0,1,0.0,0.0,,0.0,南非
2020-03-09,7,0,1,0,0,0,4,0,0,0.0,0.0,,0.0,南非
2020-03-11,13,0,1,0,0,0,6,0,0,0.0,0.0,,0.0,南非
2020-03-13,24,0,1,0,0,0,11,0,0,0.0,0.0,,0.0,南非
2020-03-14,38,0,1,0,0,0,14,0,0,0.0,0.0,,0.0,南非
2020-03-15,61,0,1,0,0,0,23,0,0,0.0,0.0,,0.0,南非
2020-03-16,62,0,1,0,0,0,1,0,0,0.0,0.0,,0.0,南非
2020-03-17,85,0,1,0,0,0,23,0,0,0.0,0.0,,0.0,南非
2020-03-18,116,0,1,0,0,0,31,0,0,0.0,0.0,,0.0,南非
2020-03-19,150,0,1,0,0,0,34,0,0,0.0,0.0,,0.0,南非
2020-03-20,202,0,1,0,0,0,52,0,0,0.0,0.0,,0.0,南非
2020-03-21,240,0,1,0,0,0,38,0,0,0.0,0.0,,0.0,南非
2020-03-22,274,0,1,0,0,0,34,0,0,0.0,0.0,,0.0,南非
2020-03-23,402,0,1,0,0,0,128,0,0,0.0,0.0,,0.0,南非
2020-03-24,554,0,1,0,0,0,152,0,0,0.0,0.0,,0.0,南非
2020-03-25,709,0,1,0,0,0,155,0,0,0.0,0.0,,0.0,南非
2020-03-26,927,0,1,0,0,0,218,0,0,0.0,0.0,,0.0,南非
2020-03-27,1170,1,12,0,0,0,243,1,11,0.0,0.0,,0.0,南非
2020-03-28,1187,1,31,0,0,0,17,0,19,0.0,0.0,,0.0,南非
2020-03-29,1280,2,31,0,0,0,93,1,0,0.0,0.0,,0.0,南非
2020-03-30,1326,3,31,0,0,0,46,1,0,0.0,0.0,,0.0,南非
2020-03-31,1353,5,31,0,0,0,27,2,0,0.0,0.0,,0.0,南非
2020-04-01,1380,5,31,0,0,0,27,0,0,0.0,0.0,,0.0,南非
2020-04-02,1462,5,45,0,0,0,82,0,14,0.0,0.0,,0.0,南非
2020-04-03,1505,9,45,0,0,0,43,4,0,0.0,0.0,,0.0,南非
2020-04-04,1585,9,95,0,0,0,80,0,50,0.0,0.0,,0.0,南非
2020-04-05,1655,11,95,0,0,0,70,2,0,0.0,0.0,,0.0,南非
2020-04-06,1686,12,95,0,0,0,31,1,0,0.0,0.0,,0.0,南非
2020-04-07,1749,12,95,0,0,0,63,0,0,0.0,0.0,,0.0,南非
2020-04-08,1845,18,95,0,0,0,96,6,0,0.0,0.0,,0.0,南非
2020-04-09,1934,18,95,0,0,0,89,0,0,0.0,0.0,,0.0,南非
2020-04-10,2003,24,95,0,0,0,69,6,0,0.0,0.0,,0.0,南非
2020-04-11,2028,25,95,0,0,0,25,1,0,0.0,0.0,,0.0,南非
2020-04-12,2173,25,410,0,0,0,145,0,315,0.0,0.0,,0.0,南非
2020-04-13,2272,27,410,0,0,0,99,2,0,0.0,0.0,,0.0,南非
2020-04-14,2415,27,410,0,0,0,143,0,0,0.0,0.0,,0.0,南非
2020-04-15,2506,34,410,0,0,0,91,7,0,0.0,0.0,,0.0,南非
2020-04-16,2605,48,903,0,0,0,99,14,493,0.0,0.0,,0.0,南非
2020-04-17,2783,50,903,0,0,0,178,2,0,0.0,0.0,,0.0,南非
2020-04-18,3034,52,903,0,0,0,251,2,0,0.0,0.0,,0.0,南非
2020-04-19,3158,54,903,0,0,0,124,2,0,0.0,0.0,,0.0,南非
2020-04-20,3300,58,1055,0,0,0,142,4,152,0.0,0.0,,0.0,南非
2020-04-21,3465,58,1055,0,0,0,165,0,0,0.0,0.0,,0.0,南非
2020-04-22,3635,65,1055,0,0,0,170,7,0,0.0,0.0,,0.0,南非
2020-04-23,3953,75,1473,0,0,0,318,10,418,0.0,0.0,,0.0,南非
2020-04-24,4220,79,1473,0,0,0,267,4,0,0.0,0.0,,0.0,南非
2020-04-25,4361,86,1473,0,0,0,141,7,0,0.0,0.0,,0.0,南非
2020-04-26,4546,87,1473,0,0,0,185,1,0,0.0,0.0,,0.0,南非
2020-04-27,4793,90,1473,0,0,0,247,3,0,0.0,0.0,,0.0,南非
2020-04-28,4996,93,1473,0,0,0,203,3,0,0.0,0.0,,0.0,南非
2020-04-29,5350,103,1473,0,0,0,354,10,0,0.0,0.0,,0.0,南非
2020-04-30,5647,103,2073,0,0,0,297,0,600,0.0,0.0,,0.0,南非
2020-05-01,5951,116,2382,0,0,0,304,13,309,0.0,0.0,,0.0,南非
2020-05-02,6336,123,2549,0,0,0,385,7,167,0.0,0.0,,0.0,南非
